@relation taxi_clustered

@attribute Instance_number numeric
@attribute xValue numeric
@attribute yValue numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22,cluster23,cluster24,cluster25,cluster26,cluster27,cluster28,cluster29,cluster30,cluster31,cluster32,cluster33,cluster34,cluster35,cluster36,cluster37,cluster38,cluster39}

@data
8712,19248.435,30859.505,cluster7
8713,19306.52,30723.848,cluster7
8714,19529.23,29972.17,cluster7
8715,19500.57,29233.836,cluster28
8716,19434.784,29057.036,cluster28
8717,19159.764,28665.63,cluster28
8718,18977.849,28392.09,cluster28
8719,18772.965,28127.446,cluster28
8720,17871.672,32466.272,cluster36
8721,18086.92,32267.233,cluster11
8722,18288.423,32139.359,cluster11
8723,18521.379,31997.03,cluster30
8724,18650.041,31806.886,cluster30
8725,18805.735,31673.452,cluster34
8726,18958.974,31505.548,cluster34
8727,19010.135,31417.704,cluster15
8728,18905.286,31585.608,cluster34
8729,18911.667,31749.065,cluster34
8730,18826,32057.075,cluster13
8731,18488.86,32102.665,cluster11
8732,18238.946,32238.323,cluster11
8733,18010.116,32435.138,cluster36
8734,18005.85,32444.033,cluster36
8735,18102.353,32203.852,cluster11
8736,18408.209,32103.777,cluster11
8737,18594.608,31908.074,cluster30
8738,18728.281,31752.401,cluster30
8739,18866.179,31606.735,cluster34
8740,19021.324,31357.659,cluster15
8741,19302.266,30727.183,cluster7
8742,19512.837,30072.245,cluster7
8743,19633.09,29546.293,cluster28
8744,19467.696,29138.208,cluster28
8745,19184.25,28722.339,cluster28
8746,18898.292,28279.783,cluster28
8747,18704.659,27928.407,cluster28
8748,18519.667,27510.314,cluster28
8749,18372.982,26701.927,cluster26
8750,18317.202,26232.685,cluster26
8751,18229.72,25870.189,cluster26
8752,17837.468,25752.322,cluster26
8753,17614.412,25579.97,cluster26
8754,17302.729,25146.31,cluster26
8755,16643.179,24838.3,cluster26
8756,16102.934,24347.931,cluster26
8757,16169.39,23870.904,cluster26
8758,16059.853,23826.426,cluster26
8759,16165.789,23965.42,cluster26
8760,16167.364,24420.207,cluster26
8761,16689.021,24858.315,cluster26
8762,17366.361,25188.564,cluster26
8763,17638.182,25588.866,cluster26
8764,17927.485,25771.226,cluster26
8765,18297.618,25900.212,cluster26
8766,18323.019,26286.058,cluster26
8767,18363.732,25964.705,cluster26
8768,18211.036,25866.853,cluster26
8769,18162.127,25713.404,cluster26
8770,18239.082,25863.517,cluster26
8771,18321.553,26190.43,cluster26
8772,18393.42,26681.912,cluster26
8773,18421.791,27240.111,cluster28
8774,18637.889,27793.861,cluster28
8775,18704.723,27902.832,cluster28
8776,18494.284,27469.172,cluster28
8777,18388.336,26676.352,cluster26
8778,18314.613,26249.364,cluster26
8779,18262.826,25882.421,cluster26
8780,18601.473,26026.974,cluster26
8781,19014.02,26172.639,cluster26
8782,19213.605,26200.438,cluster26
8783,18736.303,26131.497,cluster26
8784,18387.196,26098.139,cluster26
8785,18377.839,26451.739,cluster26
8786,18340.28,26874.279,cluster26
8787,18523.922,27506.978,cluster28
8788,18709.56,28007.356,cluster28
8789,19012.563,28435.456,cluster28
8790,19338.392,28891.355,cluster28
8791,19671.502,29470.681,cluster28
8792,19518.919,30018.872,cluster7
8793,19402.942,30539.264,cluster7
8794,19212.051,31143.053,cluster25
8795,19098.334,31456.622,cluster15
8796,19247.074,31724.602,cluster20
8797,19318.555,31990.358,cluster22
8798,21143.988,30708.28,cluster10
8799,20147.748,30805.02,cluster10
8800,19227.89,30925.11,cluster25
8801,19194.88,31217.553,cluster15
8802,19027.203,31383.234,cluster15
8803,18927.41,31565.593,cluster34
8804,18742.587,31462.182,cluster34
8805,18431.359,31316.517,cluster21
8806,18342.665,31478.861,cluster21
8807,18520.671,31594.504,cluster34
8808,18695.828,31487.757,cluster34
8809,18962.868,31307.621,cluster15
8810,18953.829,31525.563,cluster34
8811,18893.196,31666.781,cluster34
8812,18911.698,32074.866,cluster13
8813,18744.601,32358.413,cluster13
8814,18619.735,32389.548,cluster13
8815,18261.777,32625.281,cluster36
8816,18415.85,32450.705,cluster13
8817,18731.859,32361.749,cluster13
8818,18909.109,32091.545,cluster13
8819,19277.663,32045.955,cluster22
8820,19202.313,31632.31,cluster20
8821,19026.393,31367.666,cluster15
8822,19088.737,31223.113,cluster15
8823,19287.74,30762.766,cluster7
8824,19762.264,30806.132,cluster7
8825,20894.347,30711.616,cluster10
8826,21806.539,30618.212,cluster9
8827,22813.87,30519.249,cluster3
8828,23686.186,30430.293,cluster3
8829,25193.88,30279.068,cluster24
8830,26679.489,30146.746,cluster27
8831,27163.389,30178.992,cluster27
8832,27890.854,30247.933,cluster31
8833,29436.676,30148.97,cluster31
8834,30549.204,30114.499,cluster18
8835,31426.933,30185.664,cluster18
8836,32639.067,30289.075,cluster18
8837,33166.405,30283.516,cluster1
8838,34087.971,29664.16,cluster1
8839,34606.442,29194.917,cluster1
8840,34991.217,28815.743,cluster1
8841,35050.236,28543.315,cluster1
8842,35603.904,28024.035,cluster23
8843,36091.834,27767.175,cluster23
8844,36276.457,27704.905,cluster23
8845,36626.236,27568.136,cluster23
8846,36244.153,27710.465,cluster23
8847,36029.641,27806.093,cluster23
8848,35407.293,28109.655,cluster23
8849,35064.939,28486.606,cluster1
8850,34678.547,29028.125,cluster1
8851,34204.258,29301.665,cluster1
8852,33484.655,29558.525,cluster1
8853,33396.084,29998.857,cluster1
8854,33532.362,30287.964,cluster1
8855,32724.772,30302.419,cluster18
8856,32215.201,30323.546,cluster18
8857,31077.108,30180.104,cluster18
8858,30516.855,30134.515,cluster18
8859,29638.87,30124.507,cluster31
8860,28198.905,30297.971,cluster31
8861,27537.656,30235.702,cluster31
8862,26704.892,30166.761,cluster27
8863,25495.402,30255.717,cluster24
8864,24774.238,30330.218,cluster24
8865,23264.015,30481.443,cluster3
8866,21246.782,30689.377,cluster9
8867,20491.731,30766.102,cluster10
8868,19206.456,31006.283,cluster25
8869,19182.994,31217.553,cluster15
8870,18934.814,31322.076,cluster15
8871,18774.044,31444.391,cluster34
8872,18688.449,31382.122,cluster21
8873,18806.054,31545.578,cluster34
8874,18900.474,31811.334,cluster30
8875,18825.39,31961.447,cluster30
8876,18909.598,31896.954,cluster30
8877,18866.959,31634.534,cluster34
8878,19109.173,31199.762,cluster15
8879,19292.849,30757.206,cluster7
8880,20057.77,30796.124,cluster10
8881,21539.852,30642.675,cluster9
8882,22193,30577.07,cluster9
8883,23541.797,30442.524,cluster3
8884,24734.369,30317.986,cluster24
8885,25994.062,30193.448,cluster27
8886,26639.59,30143.41,cluster27
8887,27823.838,30230.142,cluster31
8888,27727.453,30578.182,cluster31
8889,27747.445,31144.164,cluster31
8890,27670.153,31614.519,cluster31
8891,28005.927,31956.999,cluster0
8892,28236.931,32159.374,cluster0
8893,28488.549,32070.418,cluster0
8894,28197.755,32192.733,cluster0
8895,27778.306,31754.625,cluster0
8896,27510.259,31459.958,cluster31
8897,27127.875,31316.517,cluster31
8898,26924.877,31101.91,cluster27
8899,26425.92,31021.85,cluster27
8900,26451.126,30613.765,cluster27
8901,26168.133,30194.56,cluster27
8902,25289.825,30281.292,cluster24
8903,24520.268,30354.68,cluster24
8904,18198.923,31938.096,cluster11
8905,18059.121,31823.565,cluster11
8906,17788.893,31932.536,cluster11
8907,18114.922,31919.193,cluster11
8908,18456.31,31874.715,cluster30
8909,18783.6,31697.915,cluster34
8910,18930.853,31546.69,cluster34
8911,19026.407,31362.107,cluster15
8912,18924.868,31563.369,cluster34
8913,18973.485,31474.413,cluster15
8914,19234.813,30873.961,cluster7
8915,19292.011,30752.758,cluster7
8916,20516.424,30740.527,cluster10
8917,21635.831,30631.556,cluster9
8918,22640.615,30531.48,cluster3
8919,23461.134,30441.413,cluster3
8920,24024.277,30385.815,cluster24
8921,24581.216,30152.306,cluster24
8922,24686.51,29893.222,cluster24
8923,24738.208,29148.216,cluster24
8924,24812.068,28640.055,cluster27
8925,24790.109,28344.276,cluster27
8926,24811.232,28119.662,cluster27
8927,24966.127,27513.65,cluster27
8928,25145.634,27176.729,cluster27
8929,25335.062,26673.016,cluster26
8930,25343.842,26082.571,cluster26
8931,25180.717,25827.935,cluster26
8932,25095.06,25525.485,cluster26
8933,24985.151,25359.804,cluster26
8934,25103.323,25595.538,cluster26
8935,25060.741,25881.309,cluster26
8936,24975.625,26440.619,cluster26
8937,24843.246,26651.889,cluster26
8938,24194.11,26412.82,cluster26
8939,23640.464,26324.976,cluster26
8940,23148.791,26248.252,cluster26
8941,22585.778,26159.296,cluster26
8942,21891.896,26075.9,cluster26
8943,21272.103,26227.125,cluster26
8944,21094.918,26395.029,cluster26
8945,20678.05,26915.421,cluster26
8946,20583.128,27144.483,cluster26
8947,20313.04,27441.373,cluster28
8948,19980.438,27937.303,cluster28
8949,19790.421,28489.942,cluster28
8950,19799.007,28777.936,cluster28
8951,19667.25,29472.905,cluster28
8952,19578.982,29779.803,cluster7
8953,19517.774,30133.403,cluster7
8954,19220.183,30950.685,cluster25
8955,19086.974,31248.688,cluster15
8956,18948.73,31527.787,cluster34
8957,18647.801,31339.868,cluster21
8958,18448.535,31236.456,cluster21
8959,18082.905,31110.806,cluster5
8960,18204.963,31195.314,cluster21
8961,18737.554,31437.719,cluster34
8962,19028.119,31356.547,cluster15
8963,19150.788,31528.899,cluster20
8964,19180.692,31787.983,cluster20
8965,19022.355,31958.111,cluster22
8966,18908.598,31956.999,cluster30
8967,18809.436,31551.138,cluster34
8968,18553.155,31504.436,cluster34
8969,18612.59,31502.212,cluster34
8970,19034.908,31357.659,cluster15
8971,19033.983,31387.681,cluster15
8972,19267.199,31822.454,cluster20
8973,18972.863,32058.187,cluster13
8974,19033.99,32057.075,cluster22
8975,18646.508,32204.964,cluster13
8976,18893.921,32054.851,cluster13
8977,19026.34,31724.602,cluster20
8978,19074.359,31536.683,cluster34
8979,19038.304,31357.659,cluster15
8980,18890.814,31601.176,cluster34
8981,18605.411,31315.405,cluster21
8982,18376.397,31224.225,cluster21
8983,18253.399,31528.899,cluster21
8984,18624.438,31517.779,cluster34
8985,18843.805,31387.681,cluster15
8986,19065.721,31259.807,cluster15
8987,19263.829,30816.139,cluster7
8988,19286.028,30768.326,cluster7
8989,20541.884,30744.975,cluster10
8990,20948.729,30697.161,cluster10
8991,21504.174,30648.235,cluster9
8992,22470.74,30549.272,cluster9
8993,23365.136,30456.98,cluster3
8994,24545.803,30335.777,cluster24
8995,25967.746,30191.224,cluster27
8996,26705.919,30116.723,cluster27
8997,26508.09,30592.638,cluster27
8998,26707.384,30661.578,cluster27
8999,26636.218,30857.282,cluster27
9000,26709.92,30664.914,cluster27
9001,26504.02,30542.6,cluster27
9002,26445.878,30173.433,cluster27
9003,26538.208,30237.926,cluster27
9004,24425.144,30361.352,cluster24
9005,23471.272,30458.092,cluster3
9006,21760.629,30638.228,cluster9
9007,20405.952,30773.885,cluster10
9008,19452.218,30857.282,cluster7
9009,19540.559,30842.826,cluster7
9010,19259.439,30872.849,cluster7
9011,18907.026,31568.929,cluster34
9012,19112.592,31190.866,cluster25
9013,19287.731,30766.102,cluster7
9014,20041.64,30795.012,cluster10
9015,21302.875,30670.474,cluster9
9016,22395.992,30558.167,cluster9
9017,23696.389,30425.845,cluster3
9018,24549.185,30340.225,cluster24
9019,26083.269,30180.104,cluster27
9020,26617.988,30008.864,cluster27
9021,26986.731,29477.353,cluster27
9022,27382.534,28992.543,cluster27
9023,27645.442,28630.047,cluster27
9024,27626.977,28570.002,cluster27
9025,27632.657,28642.279,cluster27
9026,27403.713,29006.998,cluster27
9027,26768.377,29745.332,cluster27
9028,26637.405,30041.111,cluster27
9029,26438.256,30167.873,cluster27
9030,25540.414,30253.493,cluster24
9031,23873.027,30419.174,cluster3
9032,22725.505,30538.152,cluster3
9033,20961.403,30719.4,cluster10
9034,19486.184,30856.17,cluster7
9035,19177.897,31218.665,cluster15
9036,19034.028,31369.89,cluster15
9037,18905.272,31591.168,cluster34
9038,18891.427,31356.547,cluster15
9039,18945.763,31019.626,cluster25
9040,18946.146,30867.289,cluster25
9041,18980.49,31052.985,cluster25
9042,18941.907,31540.018,cluster34
9043,18904.998,31700.139,cluster34
9044,19026.307,31737.945,cluster20
9045,18817.027,31571.153,cluster34
9046,18536.766,31264.255,cluster21
9047,18197.338,31188.642,cluster21
9048,18306.79,31218.665,cluster21
9049,18852.303,31384.346,cluster15
9050,19161.774,31215.329,cluster15
9051,19336.897,31790.207,cluster20
9052,19015.685,33590.453,cluster14
9053,18655.753,34640.133,cluster14
9054,19157.247,35662.014,cluster12
9055,20505.662,35936.666,cluster12
9056,21582.666,36142.376,cluster12
9057,22801.889,36154.608,cluster16
9058,24363.994,35873.285,cluster16
9059,25591.737,35637.551,cluster16
9060,26821.011,35707.604,cluster17
9061,27130.943,35646.447,cluster17
9062,27419.836,36004.495,cluster17
9063,27732.745,35133.838,cluster38
9064,27985.138,34580.088,cluster38
9065,28375.956,34689.059,cluster38
9066,28604.304,34448.878,cluster38
9067,28907.554,34597.879,cluster38
9068,29024.552,34627.902,cluster38
9069,28784.221,34448.878,cluster38
9070,28553.81,34336.571,cluster38
9071,28168.019,34467.781,cluster38
9072,27868.164,34313.22,cluster38
9073,27285.599,34180.898,cluster38
9074,26730.129,34060.807,cluster38
9075,26489.947,34059.695,cluster38
9076,26229.63,33991.867,cluster38
9077,25960.578,33994.09,cluster38
9078,25189.487,33622.699,cluster6
9079,24859.79,33480.37,cluster6
9080,24334.117,33567.102,cluster6
9081,24228.714,33087.852,cluster6
9082,24013.582,32941.074,cluster6
9083,23613.796,32665.311,cluster6
9084,23234.767,32530.765,cluster6
9085,22746.572,32278.353,cluster6
9086,22138.012,31663.445,cluster9
9087,22052.279,31078.559,cluster9
9088,21891.429,30624.884,cluster9
9089,21101.534,30708.28,cluster10
9090,19707.865,30828.371,cluster7
9091,19208.578,31173.075,cluster25
9092,19070.753,31284.27,cluster15
9093,18866.978,31626.75,cluster34
9094,18800.577,31699.027,cluster34
9095,18619.426,31828.013,cluster30
9096,18322.918,31918.081,cluster11
9097,18068.355,31866.931,cluster11
9098,17999.328,31621.191,cluster21
9099,17529.936,31214.217,cluster5
9100,18085.996,30883.968,cluster5
9101,18529.055,30947.349,cluster25
9102,18890.083,31215.329,cluster25
9103,19020.512,31343.203,cluster15
9104,18906.97,31591.168,cluster34
9105,18785.265,31711.259,cluster34
9106,18568.211,31940.32,cluster30
9107,18311.249,32178.277,cluster11
9108,18135.115,32347.294,cluster11
9109,17841.695,32578.579,cluster36
9110,17869.118,32469.608,cluster36
9111,18082.691,32260.562,cluster11
9112,18438.847,32072.642,cluster11
9113,18755.492,31734.61,cluster30
9114,18941.941,31526.675,cluster34
9115,19075.895,31265.367,cluster15
9116,18944.462,31536.683,cluster34
9117,18779.316,31713.482,cluster34
9118,18644.029,31834.685,cluster30
9119,18859.348,31622.303,cluster34
9120,18976.405,31326.524,cluster15
9121,19050.267,31327.636,cluster15
9122,18993.951,31438.831,cluster15
9123,18835.652,31592.28,cluster34
9124,18540.069,31646.766,cluster30
9125,18405.628,31770.192,cluster30
9126,18466.473,31884.723,cluster30
9127,18644.087,31811.334,cluster30
9128,18841.484,31636.758,cluster34
9129,18968.391,31474.413,cluster15
9130,18942.561,31279.822,cluster15
9131,18944.919,31017.402,cluster25
9132,19018.663,31066.328,cluster25
9133,19003.086,31183.083,cluster25
9134,18880.601,31611.183,cluster34
9135,18675.488,31815.782,cluster30
9136,18416.371,31890.282,cluster30
9137,18272.184,31834.685,cluster11
9138,18191.989,31645.654,cluster30
9139,18034.751,31364.33,cluster21
9140,17963.667,31266.479,cluster5
9141,18507.072,31255.359,cluster21
9142,18851.755,31603.4,cluster34
9143,18995.708,31415.48,cluster15
9144,19055.147,31412.144,cluster15
9145,19181.196,31590.056,cluster20
9146,19337.992,32024.828,cluster22
9147,20004.824,31869.155,cluster2
9148,20117.638,31905.85,cluster2
9149,20092.908,31628.974,cluster2
9150,20075.383,31196.426,cluster32
9151,20140.578,30946.237,cluster10
9152,20507.467,30911.767,cluster10
9153,20688.376,30890.64,cluster10
9154,20618.792,31186.419,cluster32
9155,20623.767,31229.785,cluster32
9156,20512.435,31269.815,cluster32
9157,20092.575,31435.495,cluster32
9158,19702.31,31978.126,cluster22
9159,20138.414,31755.737,cluster2
9160,20472.45,31299.837,cluster32
9161,19309.923,32045.955,cluster22
9162,18908.171,31789.095,cluster30
9163,18689.953,31802.438,cluster30
9164,18718.052,31769.08,cluster30
9165,18765.719,31719.042,cluster30
9166,18763.327,31656.773,cluster34
9167,18813.378,31672.34,cluster34
9168,19001.687,31401.025,cluster15
9169,19058.793,31313.181,cluster15
9170,19170.225,31564.481,cluster20
9171,19299.192,31926.977,cluster22
9172,19311.766,31989.246,cluster22
9173,19017.883,31375.45,cluster15
9174,18903.626,31232.008,cluster15
9175,18926.025,31103.022,cluster25
9176,18908.762,31215.329,cluster25
9177,19260.481,31793.543,cluster20
9178,19335.391,32045.955,cluster22
9179,19333.693,32045.955,cluster22
9180,19334.545,32044.843,cluster22
9181,19226.778,31693.467,cluster20
9182,19062.142,31332.084,cluster15
9183,18998.193,31439.943,cluster15
9184,18900.158,31598.952,cluster34
9185,18831.223,31665.669,cluster34
9186,18837.796,31753.513,cluster30
9187,18942.776,31532.235,cluster34
9188,19041.816,31312.069,cluster15
9189,19602.695,30783.893,cluster7
9190,20790.721,30724.96,cluster10
9191,21966.215,30602.645,cluster9
9192,22534.419,30550.384,cluster3
9193,23882.389,30412.502,cluster3
9194,24970.479,30302.419,cluster24
9195,26339.77,30163.425,cluster27
9196,27092.073,30175.657,cluster27
9197,28425.594,30305.755,cluster31
9198,29202.948,30203.455,cluster31
9199,30735.95,30131.179,cluster18
9200,32045.555,30281.292,cluster18
9201,33464.866,30190.112,cluster1
9202,33980.314,29809.825,cluster1
9203,34888.519,28984.759,cluster1
9204,35621.772,28736.794,cluster1
9205,36148.673,28491.054,cluster23
9206,36662.37,28522.188,cluster23
9207,37128.03,28476.598,cluster23
9208,36809.028,28578.898,cluster23
9209,36312.595,28491.054,cluster23
9210,36077.147,28528.86,cluster23
9211,35083.305,28920.266,cluster1
9212,34283.395,29454.002,cluster1
9213,33761.861,30046.671,cluster1
9214,32506.612,30286.852,cluster18
9215,31754.535,30225.694,cluster18
9216,30644.192,30143.41,cluster18
9217,29464.65,30161.201,cluster31
9218,28268.517,30302.419,cluster31
9219,27307.631,30210.127,cluster27
9220,26168.145,30191.224,cluster27
9221,25159.873,30291.299,cluster24
9222,24077.719,30402.494,cluster24
9223,21709.661,30646.011,cluster9
9224,21252.719,30691.601,cluster9
9225,19252.618,30883.968,cluster7
9226,19148.172,31222.001,cluster15
9227,18921.439,31576.713,cluster34
9228,18713.683,31819.118,cluster30
9229,18795.436,32058.187,cluster13
9230,19230.111,32050.403,cluster22
9231,19331.163,32039.284,cluster22
9232,19332.861,32039.284,cluster22
9233,19235.637,31548.914,cluster20
9234,19261.271,30820.587,cluster7
9235,20080.701,30793.9,cluster10
9236,21367.431,30661.578,cluster9
9237,22349.271,30564.839,cluster9
9238,24050.579,30392.487,cluster24
9239,25971.127,30195.672,cluster27
9240,26611.568,30143.41,cluster27
9241,26944.476,30132.291,cluster27
9242,26779.18,29812.049,cluster27
9243,26641.859,29982.177,cluster27
9244,26123.132,30193.448,cluster27
9245,24688.428,30344.673,cluster24
9246,23639.425,30449.196,cluster3
9247,22012.03,30614.877,cluster9
9248,20574.95,30762.766,cluster10
9249,19205.46,31064.104,cluster25
9250,19045.811,31411.032,cluster15
9251,19201.461,31633.422,cluster20
9252,19340.516,32033.724,cluster22
9253,19343.9,32038.172,cluster22
9254,19299.155,31941.432,cluster22
9255,19067.264,31320.964,cluster15
9256,19145.179,31397.689,cluster15
9257,18995.652,31437.719,cluster15
9258,18936.617,31617.855,cluster34
9259,18901.865,31595.616,cluster34
9260,18948.913,31792.431,cluster30
9261,18621.66,31611.183,cluster34
9262,18628.281,31680.124,cluster30
9263,18860.172,31632.31,cluster34
9264,18912.609,32050.403,cluster13
9265,19210.583,32051.515,cluster22
9266,19339.65,32040.396,cluster22
9267,19337.097,32042.619,cluster22
9268,19334.551,32042.619,cluster22
9269,19338.807,32038.172,cluster22
9270,19317.598,32032.612,cluster22
9271,19189.632,31611.183,cluster20
9272,19048.504,31353.211,cluster15
9273,18955.541,31520.003,cluster34
9274,18718.027,31779.087,cluster30
9275,18484.779,32035.948,cluster11
9276,18172.564,32307.263,cluster11
9277,17946.433,32441.809,cluster36
9278,17820.431,32596.37,cluster36
9279,18096.831,32735.364,cluster36
9280,18270.363,32585.251,cluster36
9281,18318,32544.109,cluster36
9282,18912.257,32190.509,cluster13
9283,19337.089,32045.955,cluster22
9284,19122.881,31485.533,cluster15
9285,19136.714,31387.681,cluster15
9286,19046.797,31356.547,cluster15
9287,19031.462,31377.674,cluster15
9288,18902.716,31594.504,cluster34
9289,18901.013,31596.728,cluster34
9290,18820.164,31674.564,cluster34
9291,18569.893,31946.992,cluster30
9292,18409.069,32099.329,cluster11
9293,18646.626,31814.67,cluster30
9294,18812.524,31674.564,cluster34
9295,18956.092,31300.949,cluster15
9296,18958.568,30991.827,cluster25
9297,18947.822,30876.185,cluster25
9298,18981.381,31036.305,cluster25
9299,19020.472,31358.771,cluster15
9300,18877.194,31615.631,cluster34
9301,18910.126,32024.828,cluster13
9302,18857.667,32293.92,cluster13
9303,18453.258,32427.354,cluster13
9304,18401.375,32468.496,cluster13
9305,18761.895,33253.532,cluster14
9306,18902.386,33755.021,cluster14
9307,18709.306,34263.182,cluster14
9308,18677.564,34742.432,cluster14
9309,19239.512,35678.694,cluster12
9310,19916.275,35815.463,cluster12
9311,21626.777,36145.712,cluster12
9312,23125.299,36109.018,cluster16
9313,23824.862,35977.808,cluster16
9314,25855.799,35588.626,cluster16
9315,26546.399,35619.76,cluster17
9316,27968.554,36301.385,cluster17
9317,29062.072,36997.465,cluster17
9318,30396.381,37464.484,cluster17
9319,32019.222,38461.903,cluster29
9320,32769.604,38722.099,cluster29
9321,34089.116,38593.113,cluster29
9322,34860.497,38330.693,cluster29
9323,35602.341,37331.05,cluster29
9324,36345.855,36904.062,cluster29
9325,36617.27,36221.325,cluster29
9326,36394.559,36131.257,cluster29
9327,36347.141,36111.242,cluster29
9328,36183.252,36491.528,cluster29
9329,36436.741,36531.559,cluster29
9330,36408.132,36832.897,cluster29
9331,36080.251,37093.093,cluster29
9332,35485.142,37537.873,cluster29
9333,34270.564,38607.568,cluster29
9334,33981.904,38855.533,cluster29
9335,33103.515,38784.368,cluster29
9336,31934.533,38430.768,cluster29
9337,30242.164,37420.006,cluster17
9338,29045.065,37007.473,cluster17
9339,27170.021,35868.837,cluster17
9340,26450.558,35607.529,cluster17
9341,24842.791,35801.008,cluster16
9342,23464.843,36060.092,cluster16
9343,21153.515,36078.995,cluster12
9344,19632.11,35782.105,cluster12
9345,18744.548,35787.665,cluster12
9346,19144.493,33336.928,cluster14
9347,18635.603,34552.289,cluster14
9348,19439.334,32230.539,cluster22
9349,19018.693,31391.017,cluster15
9350,18915.496,31576.713,cluster34
9351,18704.509,31411.032,cluster34
9352,18274.4,31270.927,cluster21
9353,18541.852,31267.591,cluster21
9354,18723.134,31432.159,cluster34
9355,18746.818,31467.742,cluster34
9356,18861.038,31625.638,cluster34
9357,18910.869,32067.082,cluster13
9358,18803.5,32228.315,cluster13
9359,18923.628,32057.075,cluster13
9360,19552.023,31987.022,cluster22
9361,19987.002,31866.931,cluster2
9362,20089.529,31622.303,cluster2
9363,20083.499,31336.532,cluster32
9364,20221.245,30944.014,cluster10
9365,20719.816,30881.744,cluster10
9366,20582.197,30907.319,cluster10
9367,20233.981,30944.014,cluster10
9368,20090.126,31398.801,cluster32
9369,20140.925,31769.08,cluster2
9370,19789.819,31952.552,cluster2
9371,19459.442,32004.813,cluster22
9372,19329.468,32038.172,cluster22
9373,18971.168,32057.075,cluster13
9374,18499.064,32095.993,cluster11
9375,18322.791,32319.495,cluster11
9376,18668.293,32320.607,cluster13
9377,18909.715,32188.285,cluster13
9378,19576.646,31985.91,cluster22
9379,19764.324,31962.559,cluster2
9380,20113.981,31685.684,cluster2
9381,20081.873,31309.845,cluster32
9382,20415.926,31479.973,cluster32
9383,20787.055,31745.729,cluster2
9384,20949.797,32144.919,cluster2
9385,20796.081,31859.148,cluster2
9386,20594.716,31607.847,cluster32
9387,20359.16,31436.607,cluster32
9388,20088.419,31402.137,cluster32
9389,20099.685,31634.534,cluster2
9390,19949.686,31852.476,cluster2
9391,19581.745,31983.686,cluster22
9392,19349.02,32028.164,cluster22
9393,19336.254,32040.396,cluster22
9394,19340.502,32039.284,cluster22
9395,19332.858,32040.396,cluster22
9396,19187.102,31604.511,cluster20
9397,19102.968,31303.173,cluster15
9398,18920.612,31567.817,cluster34
9399,18878.808,31648.989,cluster34
9400,18909.213,32050.403,cluster13
9401,18805.719,32359.525,cluster13
9402,18911.316,32227.203,cluster13
9403,19293.793,32045.955,cluster22
9404,19451.737,32358.413,cluster22
9405,19168.302,33320.249,cluster14
9406,18960.497,35618.648,cluster12
9407,19563.467,35748.746,cluster12
9408,20311.451,35901.083,cluster12
9409,21806.58,36171.287,cluster12
9410,23305.262,36081.219,cluster16
9411,25196.897,35718.724,cluster16
9412,26537.929,35615.312,cluster17
9413,28125.033,36431.483,cluster17
9414,28851.098,36926.301,cluster17
9415,30692.061,37559,cluster17
9416,31709.62,38261.752,cluster17
9417,32971.37,38745.45,cluster29
9418,34140.982,38565.314,cluster29
9419,35233.944,37920.383,cluster29
9420,35631.432,37278.789,cluster29
9421,36293.534,37021.928,cluster29
9422,36611.266,36234.668,cluster29
9423,36313.981,36125.697,cluster29
9424,36292.211,36241.34,cluster29
9425,36241.567,36362.542,cluster29
9426,36621.937,36482.633,cluster29
9427,36499.244,36589.38,cluster29
9428,36360.948,36940.756,cluster29
9429,36180.181,37129.787,cluster29
9430,35582.572,37385.536,cluster29
9431,35103.154,38498.597,cluster29
9432,34645.68,38377.394,cluster29
9433,32414.508,38654.27,cluster29
9434,33887.557,38900.011,cluster29
9435,30913.876,37666.859,cluster17
9436,29540.886,37129.787,cluster17
9437,28453.975,36722.814,cluster17
9438,25986.481,35586.402,cluster16
9439,25674.897,35636.439,cluster16
9440,22413.994,36202.422,cluster16
9441,21178.954,36084.555,cluster12
9442,19766.969,35803.232,cluster12
9443,18837.935,35767.65,cluster12
9444,18646.115,34419.967,cluster14
9445,19198.969,33276.883,cluster14
9446,19384.629,32045.955,cluster22
9447,19337.086,32047.067,cluster22
9448,19187.923,31615.631,cluster20
9449,19053.598,31353.211,cluster15
9450,19000.768,31428.823,cluster15
9451,18886.561,31604.511,cluster34
9452,18907.3,31797.991,cluster30
9453,18886.532,32292.808,cluster13
9454,18907.973,31868.043,cluster30
9455,18880.626,31601.176,cluster34
9456,19028.099,31364.33,cluster15
9457,19170.21,31570.041,cluster20
9458,19324.369,32040.396,cluster22
9459,19310.88,32003.701,cluster22
9460,19113.551,31482.197,cluster15
9461,19049.432,31322.076,cluster15
9462,18880.489,31655.661,cluster34
9463,18909.341,31999.253,cluster30
9464,18793.305,32231.651,cluster13
9465,19066.266,32050.403,cluster22
9466,19526.538,31993.694,cluster22
9467,20076.914,31895.842,cluster2
9468,20126.588,31733.498,cluster2
9469,20065.143,31534.459,cluster32
9470,20063.884,31050.761,cluster32
9471,20213.597,30946.237,cluster10
9472,20887.935,30880.632,cluster10
9473,20778.374,30891.752,cluster10
9474,20529.543,30911.767,cluster10
